IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y
100004803,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/02/2010,14:45,PARK,NONE,HAYES ST / ASHBURY ST,-122.44768850486,37.7737323010847
100004803,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/02/2010,14:45,PARK,NONE,HAYES ST / ASHBURY ST,-122.44768850486,37.7737323010847
100004659,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/02/2010,14:49,TARAVAL,"ARREST, BOOKED",CAPITOL AV / LOBOS ST,-122.459045161445,37.7149076281391
100004659,LIQUOR LAWS,POSSESSION OF ALCOHOL BY MINOR,Saturday,01/02/2010,14:49,TARAVAL,"ARREST, BOOKED",CAPITOL AV / LOBOS ST,-122.459045161445,37.7149076281391
100004659,OTHER OFFENSES,RESISTING ARREST,Saturday,01/02/2010,14:49,TARAVAL,"ARREST, BOOKED",CAPITOL AV / LOBOS ST,-122.459045161445,37.7149076281391
100005027,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,14:50,TARAVAL,NONE,3200 Block of 20TH AV,-122.476011600296,37.7290910125835
100005055,ASSAULT,THREATENING PHONE CALL(S),Saturday,01/02/2010,14:57,CENTRAL,NONE,1300 Block of JONES ST,-122.414574961308,37.7935112286195
100005102,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/02/2010,15:00,PARK,NONE,1100 Block of SCOTT ST,-122.437311141127,37.7803444316122
100006940,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,01/02/2010,15:00,NORTHERN,NONE,2000 Block of UNION ST,-122.43316918484,37.7973504139198
100004881,LARCENY/THEFT,GRAND THEFT BICYCLE,Saturday,01/02/2010,15:00,TENDERLOIN,NONE,LARKIN ST / ELLIS ST,-122.417710344726,37.7842362878183
100004790,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,01/02/2010,15:00,RICHMOND,"ARREST, BOOKED",500 Block of 32ND AV,-122.492332337925,37.7792018391309
100004790,WARRANTS,WARRANT ARREST,Saturday,01/02/2010,15:00,RICHMOND,"ARREST, BOOKED",500 Block of 32ND AV,-122.492332337925,37.7792018391309
106001936,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,15:00,BAYVIEW,NONE,2200 Block of JERROLD AV,-122.400824833775,37.7453121069833
100004734,ASSAULT,BATTERY,Saturday,01/02/2010,15:07,TENDERLOIN,NONE,500 Block of JONES ST,-122.413012753521,37.7861763790415
100004728,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/02/2010,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505382077
100004728,DRUG/NARCOTIC,POSSESSION OF COCAINE,Saturday,01/02/2010,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505382077
100004728,OTHER OFFENSES,CONSPIRACY,Saturday,01/02/2010,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505382077
100007380,NON-CRIMINAL,AIDED CASE,Saturday,01/02/2010,15:14,CENTRAL,LOCATED,900 Block of HYDE ST,-122.416979094196,37.7891219093882
100007380,MISSING PERSON,FOUND PERSON,Saturday,01/02/2010,15:14,CENTRAL,LOCATED,900 Block of HYDE ST,-122.416979094196,37.7891219093882
100004762,ASSAULT,BATTERY,Saturday,01/02/2010,15:15,PARK,NONE,CLARENDON AV / LAGUNAHONDA BL,-122.461525408154,37.7515025704259
100012737,MISSING PERSON,MISSING JUVENILE,Saturday,01/02/2010,10:00,BAYVIEW,NONE,1400 Block of RANKIN ST,-122.398501641448,37.7381400710666
100003974,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,01/02/2010,10:05,PARK,"ARREST, BOOKED",CLAYTON ST / HAIGHT ST,-122.448578484966,37.7697977169127
100003974,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,Saturday,01/02/2010,10:05,PARK,"ARREST, BOOKED",CLAYTON ST / HAIGHT ST,-122.448578484966,37.7697977169127
100003974,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,01/02/2010,10:05,PARK,"ARREST, BOOKED",CLAYTON ST / HAIGHT ST,-122.448578484966,37.7697977169127
100003996,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/02/2010,10:25,PARK,COMPLAINANT REFUSES TO PROSECUTE,0 Block of CASTRO ST,-122.435718550322,37.7686887134648
100033915,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/02/2010,10:30,MISSION,NONE,3300 Block of 23RD ST,-122.419282361549,37.7537628857474
106000778,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,10:30,CENTRAL,NONE,300 Block of WASHINGTON ST,-122.40004632115,37.7958236403997
100005732,MISSING PERSON,MISSING ADULT,Saturday,01/02/2010,10:30,MISSION,LOCATED,800 Block of CAPP ST,-122.417533725499,37.7537182677055
100004035,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,10:49,BAYVIEW,NONE,3RD ST / 23RD ST,-122.388004140125,37.7553898296999
100006138,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/02/2010,11:00,INGLESIDE,NONE,300 Block of MUNICH ST,-122.427572377505,37.7196705649212
100003968,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/02/2010,11:00,TENDERLOIN,NONE,400 Block of TURK ST,-122.416766369652,37.7824152474942
100008708,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,11:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100274294,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,11:00,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415887451278,37.8089513016416
100004148,ASSAULT,BATTERY,Saturday,01/02/2010,11:23,PARK,"ARREST, CITED",1900 Block of FELL ST,-122.449696105125,37.7725421483065
100004148,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Saturday,01/02/2010,11:23,PARK,"ARREST, CITED",1900 Block of FELL ST,-122.449696105125,37.7725421483065
100004148,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/02/2010,11:23,PARK,"ARREST, CITED",1900 Block of FELL ST,-122.449696105125,37.7725421483065
106000803,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,11:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100004198,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/02/2010,11:50,TENDERLOIN,"ARREST, BOOKED",200 Block of JONES ST,-122.412458696665,37.7830125362491
100004160,LOITERING,BEGGING,Saturday,01/02/2010,12:00,NORTHERN,"ARREST, CITED",800 Block of VANNESS AV,-122.420899861222,37.7830998592981
100118846,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/02/2010,12:00,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.414758974993,37.7817152727574
100019589,MISSING PERSON,MISSING ADULT,Saturday,01/02/2010,12:00,NORTHERN,UNFOUNDED,600 Block of FILLMORE ST,-122.431181804104,37.7750377574473
100004223,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,12:06,PARK,"ARREST, CITED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749738
100037387,FORGERY/COUNTERFEITING,"CHECKS, POSSESSION WITH INTENT TO PASS",Saturday,01/02/2010,12:15,INGLESIDE,NONE,0 Block of SCHWERIN ST,-122.410670456794,37.7124691546009
100003322,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/02/2010,12:15,TENDERLOIN,NONE,0 Block of TURK ST,-122.410120387139,37.7832742528422
100037387,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,12:15,INGLESIDE,NONE,0 Block of SCHWERIN ST,-122.410670456794,37.7124691546009
100004273,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/02/2010,12:25,BAYVIEW,"ARREST, BOOKED",FITZGERALD AV / CAMERON WY,-122.389140766209,37.7196781974152
106000790,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,12:30,RICHMOND,NONE,400 Block of CROSSOVER DR,-122.479360852948,37.7712831862865
106002821,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/02/2010,12:30,RICHMOND,NONE,MARTIN LUTHER KING JR DR / 7TH AV,-122.464383299672,37.766428596705
100004267,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/02/2010,12:30,MISSION,NONE,MISSION ST / 24TH ST,-122.418448186101,37.7522391652921
100004364,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Saturday,01/02/2010,12:39,SOUTHERN,"ARREST, BOOKED",800 Block of HOWARD ST,-122.404879386186,37.7814949930964
100004364,WARRANTS,WARRANT ARREST,Saturday,01/02/2010,12:39,SOUTHERN,"ARREST, BOOKED",800 Block of HOWARD ST,-122.404879386186,37.7814949930964
100004320,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/02/2010,12:39,TARAVAL,NONE,BRIGHTON AV / HOLLOWAY AV,-122.455126636805,37.7218483854901
100004358,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,12:43,MISSION,"ARREST, CITED",1900 Block of MISSION ST,-122.419817336434,37.7661409981725
100004392,MISSING PERSON,MISSING JUVENILE,Saturday,01/02/2010,12:57,MISSION,LOCATED,900 Block of POTRERO AV,-122.406662657485,37.7568815847358
100005817,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,01/02/2010,13:00,BAYVIEW,NONE,700 Block of KIRKWOOD AV,-122.374669867772,37.7295532034388
106002815,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,13:00,PARK,NONE,KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403752
100011739,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/02/2010,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978411
100048942,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,13:00,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.414182057285,37.7832072490223
100004483,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Saturday,01/02/2010,13:10,NORTHERN,NONE,300 Block of GROVE ST,-122.422420480994,37.7778752004754
100004518,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/02/2010,13:10,NORTHERN,NONE,2000 Block of GREENWICH ST,-122.433935628945,37.7990853981172
100004455,DRUG/NARCOTIC,VISITING WHERE DRUGS ARE USED OR SMOKED,Saturday,01/02/2010,13:40,SOUTHERN,"ARREST, BOOKED",MISSION ST / 6TH ST,-122.408710606663,37.780970672235
100004455,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/02/2010,13:40,SOUTHERN,"ARREST, BOOKED",MISSION ST / 6TH ST,-122.408710606663,37.780970672235
100004455,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/02/2010,13:40,SOUTHERN,"ARREST, BOOKED",MISSION ST / 6TH ST,-122.408710606663,37.780970672235
100004461,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,13:40,NORTHERN,"ARREST, CITED",VANNESS AV / TURK ST,-122.420641893733,37.7819608222134
100007233,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/02/2010,13:48,BAYVIEW,NONE,8TH ST / 16TH ST,-122.39914290201,37.7662891530217
100004643,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,01/02/2010,13:50,TENDERLOIN,"ARREST, CITED",100 Block of POWELL ST,-122.407961367467,37.7858093556178
106001340,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,14:00,TARAVAL,NONE,300 Block of LAKESHORE DR,-122.496880457308,37.7330503589395
106002570,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/02/2010,14:00,INGLESIDE,NONE,700 Block of DELANO AV,-122.44529050969,37.7200739733757
100004502,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Saturday,01/02/2010,14:00,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451622217173,37.7694215073377
100004502,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/02/2010,14:00,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451622217173,37.7694215073377
100004502,OTHER OFFENSES,CONSPIRACY,Saturday,01/02/2010,14:00,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451622217173,37.7694215073377
100004916,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,14:00,INGLESIDE,NONE,1700 Block of CHURCH ST,-122.42648775742,37.7422089448134
100007750,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/02/2010,14:01,SOUTHERN,NONE,1300 Block of STEVENSON ST,-122.421740350875,37.7711014121995
100004621,MISSING PERSON,MISSING JUVENILE,Saturday,01/02/2010,14:27,BAYVIEW,NONE,1400 Block of PALOU AV,-122.388392292523,37.7325949490304
100004621,MISSING PERSON,FOUND PERSON,Saturday,01/02/2010,14:27,BAYVIEW,NONE,1400 Block of PALOU AV,-122.388392292523,37.7325949490304
100004665,OTHER OFFENSES,INDECENT EXPOSURE,Saturday,01/02/2010,14:29,PARK,"ARREST, CITED",DIVISADERO ST / FULTON ST,-122.438180582321,37.7768556900743
106001635,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,14:30,NORTHERN,NONE,MARKET ST / 10TH ST,-122.417504703145,37.7765400380625
100004637,OTHER OFFENSES,INDECENT EXPOSURE,Saturday,01/02/2010,14:30,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.465838183623,37.7724965522563
100006150,TRESPASS,TRESPASSING,Saturday,01/02/2010,14:30,INGLESIDE,NONE,100 Block of NEWTON ST,-122.438300661048,37.7122535907661
106003879,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,14:30,RICHMOND,NONE,500 Block of CLEMENT ST,-122.464507221199,37.7829694290189
100004615,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Saturday,01/02/2010,14:36,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505382077
100004615,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/02/2010,14:36,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,-122.451864552636,37.7693505382077
100005306,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/02/2010,14:40,INGLESIDE,NONE,0 Block of OCEAN AV,-122.438209273792,37.7237625996173
100004819,DISORDERLY CONDUCT,DISTURBING THE PEACE,Saturday,01/02/2010,14:41,BAYVIEW,"ARREST, BOOKED",100 Block of WESTPOINT RD,-122.379976965796,37.735243097866
100004819,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,01/02/2010,14:41,BAYVIEW,"ARREST, BOOKED",100 Block of WESTPOINT RD,-122.379976965796,37.735243097866
100004819,OTHER OFFENSES,RESISTING ARREST,Saturday,01/02/2010,14:41,BAYVIEW,"ARREST, BOOKED",100 Block of WESTPOINT RD,-122.379976965796,37.735243097866
100005174,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/02/2010,15:20,MISSION,NONE,VALENCIA ST / 19TH ST,-122.421426142995,37.7601017970821
100004740,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,15:20,TENDERLOIN,"ARREST, CITED",JONES ST / TURK ST,-122.412414263581,37.783003796483
100004778,DRUG/NARCOTIC,POSSESSION OF COCAINE,Saturday,01/02/2010,15:21,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.415910207999,37.7829526889021
100004778,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Saturday,01/02/2010,15:21,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.415910207999,37.7829526889021
100004778,OTHER OFFENSES,PAROLE VIOLATION,Saturday,01/02/2010,15:21,TENDERLOIN,"ARREST, BOOKED",200 Block of HYDE ST,-122.415910207999,37.7829526889021
100004922,DRUG/NARCOTIC,POSSESSION OF OPIATES,Saturday,01/02/2010,15:30,RICHMOND,"ARREST, BOOKED",2000 Block of DIVISADERO ST,-122.440662372745,37.7884696885689
100004922,DRUG/NARCOTIC,TRANSPORTAION OF CONTROLLED SUBSTANCE,Saturday,01/02/2010,15:30,RICHMOND,"ARREST, BOOKED",2000 Block of DIVISADERO ST,-122.440662372745,37.7884696885689
100004922,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,15:30,RICHMOND,"ARREST, BOOKED",2000 Block of DIVISADERO ST,-122.440662372745,37.7884696885689
100005049,ASSAULT,BATTERY,Saturday,01/02/2010,15:34,TARAVAL,NONE,2800 Block of VICENTE ST,-122.496891450414,37.7384858907069
100004988,ASSAULT,BATTERY,Saturday,01/02/2010,15:35,NORTHERN,"ARREST, BOOKED",3100 Block of SCOTT ST,-122.440669406912,37.7983677112515
100004869,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,15:35,SOUTHERN,"ARREST, CITED",MISSION ST / 13TH ST,-122.420010175609,37.7701099298471
100005011,NON-CRIMINAL,AIDED CASE,Saturday,01/02/2010,15:38,INGLESIDE,PSYCHOPATHIC CASE,GENEVA AV / SAN JOSE AV,-122.44660721495,37.7207231269085
100005011,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,15:38,INGLESIDE,PSYCHOPATHIC CASE,GENEVA AV / SAN JOSE AV,-122.44660721495,37.7207231269085
100004831,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,01/02/2010,15:40,MISSION,"ARREST, BOOKED",MISSION ST / CLARION AL,-122.419478247917,37.7630507677606
100006144,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,01/02/2010,22:28,RICHMOND,NONE,47TH AV / GEARY BL,-122.508299447762,37.7790113386202
100007465,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Saturday,01/02/2010,22:30,PARK,NONE,1500 Block of OAK ST,-122.445158777667,37.7720407206206
100006730,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/02/2010,22:30,MISSION,NONE,17TH ST / UTAH ST,-122.406430510203,37.7645480851702
100006257,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,01/02/2010,22:45,NORTHERN,NONE,2300 Block of WASHINGTON ST,-122.43242908962,37.7918737043198
100006172,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,22:45,TARAVAL,"ARREST, CITED",19TH AV / WINSTON DR,-122.474899151688,37.7269905310157
100006417,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,01/02/2010,22:50,CENTRAL,"ARREST, BOOKED",900 Block of POST ST,-122.416710687022,37.7872702940011
100006417,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,01/02/2010,22:50,CENTRAL,"ARREST, BOOKED",900 Block of POST ST,-122.416710687022,37.7872702940011
100006188,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,22:50,TARAVAL,"ARREST, CITED",19TH AV / WINSTON DR,-122.474899151688,37.7269905310157
100004831,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/02/2010,15:40,MISSION,"ARREST, BOOKED",MISSION ST / CLARION AL,-122.419478247917,37.7630507677606
100004831,OTHER OFFENSES,CONSPIRACY,Saturday,01/02/2010,15:40,MISSION,"ARREST, BOOKED",MISSION ST / CLARION AL,-122.419478247917,37.7630507677606
100004900,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,01/02/2010,15:48,BAYVIEW,"ARREST, CITED",2200 Block of 22ND ST,-122.403075344542,37.7570846724118
106001174,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,16:00,CENTRAL,NONE,FILBERT ST / LARKIN ST,-122.420884450182,37.7999024258993
100004897,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/02/2010,16:00,MISSION,NONE,2300 Block of 16TH ST,-122.409216071434,37.7657158874944
100008037,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,01/02/2010,16:00,MISSION,NONE,23RD ST / CHURCH ST,-122.427584717604,37.7532932348113
100025633,TRESPASS,TRESPASSING,Saturday,01/02/2010,16:00,TARAVAL,NONE,100 Block of LENOX WY,-122.466051667389,37.7411901099903
100005005,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,16:00,NORTHERN,NONE,800 Block of VANNESS AV,-122.420777938355,37.7829066070905
100007409,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/02/2010,16:00,CENTRAL,NONE,1200 Block of BROADWAY ST,-122.417478437677,37.796563326203
100005130,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Saturday,01/02/2010,16:05,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453668610841,37.7691356462806
100005130,DRUG/NARCOTIC,SALE OF MARIJUANA,Saturday,01/02/2010,16:05,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453668610841,37.7691356462806
100005130,OTHER OFFENSES,CONSPIRACY,Saturday,01/02/2010,16:05,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453668610841,37.7691356462806
100004938,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,16:10,SOUTHERN,"ARREST, CITED",13TH ST / HARRISON ST,-122.413388483267,37.7695006538973
100005271,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/02/2010,16:15,RICHMOND,"ARREST, BOOKED",200 Block of MIDDLE DR,-122.465442114082,37.7692089612772
100004994,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,01/02/2010,16:20,SOUTHERN,NONE,POWELL ST / MARKET ST,-122.407545855931,37.7844011795157
100005083,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/02/2010,16:22,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / JONES ST,-122.412224164736,37.7820729312326
100005083,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,01/02/2010,16:22,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / JONES ST,-122.412224164736,37.7820729312326
100005083,WARRANTS,WARRANT ARREST,Saturday,01/02/2010,16:22,TENDERLOIN,"ARREST, BOOKED",GOLDEN GATE AV / JONES ST,-122.412224164736,37.7820729312326
100005259,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Saturday,01/02/2010,16:35,PARK,"ARREST, BOOKED",1700 Block of FULTON ST,-122.445650666502,37.7759399235888
100005572,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,16:40,INGLESIDE,NONE,VIENNA ST / PERSIA AV,-122.43041318762,37.7204786858825
100005033,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Saturday,01/02/2010,16:42,MISSION,"ARREST, CITED",DUBOCE AV / GUERRERO ST,-122.424582054935,37.7697332124618
090420195,MISSING PERSON,FOUND PERSON,Saturday,01/02/2010,16:42,MISSION,NONE,DUBOCE AV / VALENCIA ST,-122.422367409563,37.7698682392752
100005077,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/02/2010,16:44,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152181019
100005431,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,01/02/2010,16:50,TENDERLOIN,"ARREST, CITED",100 Block of OFARRELL ST,-122.407567826112,37.7865024401487
100232656,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,01/02/2010,17:00,INGLESIDE,NONE,0 Block of SANTOS ST,-122.418717146927,37.7116784247788
100007744,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/02/2010,17:00,MISSION,NONE,0 Block of ERIE ST,-122.417744210132,37.7690892744418
100006536,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/02/2010,17:00,MISSION,NONE,3400 Block of 18TH ST,-122.421108347739,37.7617623513467
100005265,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,01/02/2010,17:00,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,WEBSTER ST / CHESTNUT ST,-122.434605349241,37.8010268625487
100005265,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/02/2010,17:00,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,WEBSTER ST / CHESTNUT ST,-122.434605349241,37.8010268625487
100005265,ASSAULT,THREATS AGAINST LIFE,Saturday,01/02/2010,17:00,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,WEBSTER ST / CHESTNUT ST,-122.434605349241,37.8010268625487
100232656,ASSAULT,THREATS AGAINST LIFE,Saturday,01/02/2010,17:00,INGLESIDE,NONE,0 Block of SANTOS ST,-122.418717146927,37.7116784247788
100018155,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,17:00,MISSION,NONE,24TH ST / MISSION ST,-122.418448186101,37.7522391652921
100006699,MISSING PERSON,MISSING JUVENILE,Saturday,01/02/2010,17:00,BAYVIEW,LOCATED,1400 Block of PHELPS ST,-122.394419029727,37.7364325374899
100006699,MISSING PERSON,FOUND PERSON,Saturday,01/02/2010,17:00,BAYVIEW,LOCATED,1400 Block of PHELPS ST,-122.394419029727,37.7364325374899
100005168,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,01/02/2010,17:06,MISSION,"ARREST, CITED",4200 Block of 18TH ST,-122.436128303756,37.7607884882825
100006702,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/02/2010,17:10,CENTRAL,NONE,300 Block of BATTERY ST,-122.400108444834,37.7945998927577
100005356,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,01/02/2010,17:13,TENDERLOIN,NONE,MARKET ST / LARKIN ST,-122.416293820935,37.7774936777647
100005152,FRAUD,DEFRAUDING AN INNKEEPER,Saturday,01/02/2010,17:20,CENTRAL,"ARREST, CITED",400 Block of COLUMBUS AV,-122.407916471532,37.7986829067471
100005209,ROBBERY,ATTEMPTED ROBBERY COMM. ESTAB. WITH BODILY FORCE,Saturday,01/02/2010,17:25,CENTRAL,NONE,1700 Block of STOCKTON ST,-122.409253466825,37.8014686857899
100008623,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,01/02/2010,17:30,SOUTHERN,NONE,3RD ST / HOWARD ST,-122.400473580152,37.7850290612171
